Data,Fix,Top,Premium M.,Premium F.,Multiprev M.,Multiprev F.,Previdence,XP Prev,Access,Synta,Capit D. Inc,Capit D. Inc F.,Aquila6,Strategy,CW1,Inflation,Index,Alfa,Harpia,Emb,Portfolio,Multi,Volks Fusca,Fcopel,São Paulo,Reit,Reit 90,Top-Cotas,Premium M.-Cotas,Premium F.-Cotas,Multiprev M.-Cotas,Multiprev F.-Cotas,Previdence-Cotas,XP Prev-Cotas,Access-Cotas,Synta-Cotas,Capit D. Inc-Cotas,Capit D. Inc F.-Cotas,Aquila6-Cotas,Strategy-Cotas,CW1-Cotas,Inflation-Cotas,Index-Cotas,Alfa-Cotas,Harpia-Cotas,Emb-Cotas,Portfolio-Cotas,Multi-Cotas,Volks Fusca-Cotas,Fcopel-Cotas,São Paulo-Cotas,Reit-Cotas,Reit 90-Cotas
12/7/2018,65%,59%,100%,92%,136%,128%,125%,#N/A,143%,63%,#N/A,#N/A,280%,13%,372%,25%,6%,112%,126%,-190%,-1095%,-1091%,-208%,381%,50%,1238%,765%,496102653.10,496293201.93,199375384.10,199675952.24,319759127.14,1503838881.83,#N/A,61466532.33,53270802.39,#N/A,#N/A,111673268.61,115635098.25,86134149.85,57898848.41,58492876.00,74258597.12,86355607.34,268863035.96,63854434.16,64624345.17,176029809.14,357395778.62,180579669.16,154047038.71,5988632.75
12/10/2018,119%,113%,158%,141%,76%,69%,83%,#N/A,156%,135%,#N/A,#N/A,-194%,-21%,-229%,-90%,-107%,-25%,-28%,69%,19%,10%,73%,-463%,67%,-1991%,-897%,493248473.41,493384266.12,199652912.96,199946824.66,318982747.77,1513255782.99,#N/A,61490108.54,53288465.09,#N/A,#N/A,111620022.50,115629036.05,86085519.21,57886072.55,58477448.19,74254064.96,86349559.98,268908769.86,63857491.85,64625935.97,176029809.14,356988725.20,180609489.22,153391820.58,5975414.24
12/11/2018,-397%,-403%,-780%,-667%,-322%,-324%,-169%,#N/A,142%,89%,#N/A,#N/A,-186%,280%,-849%,-2992%,-2981%,138%,141%,81%,5%,-4%,52%,491%,-72%,1519%,-156%,492066051.42,492442326.80,199629740.25,200002661.53,319323944.83,1534670708.43,#N/A,61511599.83,53300117.15,#N/A,#N/A,111568837.10,115708784.76,85905587.27,57459610.80,58048323.56,74279295.65,86379454.73,268962242.23,63858291.46,64625256.67,176029809.14,357444432.75,180577227.16,153965302.14,5973113.43
12/12/2018,92%,86%,73%,68%,61%,54%,70%,#N/A,125%,74%,#N/A,#N/A,-165%,-202%,-28%,217%,196%,408%,425%,-181%,5%,-4%,107%,-111%,65%,-1814%,629%,492377234.36,492766873.37,200185624.39,200590745.36,321886144.46,1555637513.95,#N/A,61530566.90,53309807.00,#N/A,#N/A,111523417.42,115651227.38,85899674.53,57490243.23,58076311.20,74353892.99,86469887.10,268842683.56,63859074.79,64624561.41,176029809.14,357346853.57,180606080.71,153277738.44,5982358.63
12/13/2018,113%,107%,113%,103%,137%,129%,64%,#N/A,211%,258%,#N/A,#N/A,415%,257%,618%,545%,521%,573%,575%,120%,5%,-4%,99%,705%,101%,1164%,494%,492514207.43,492922317.16,200241512.41,200930688.64,321130954.54,1571644622.54,#N/A,61654258.12,53343715.57,#N/A,#N/A,111637325.77,115724371.90,86030416.42,57567392.60,58150810.70,74458917.42,86592233.78,268921988.83,63859881.60,64623888.15,176029809.14,357981473.76,180650747.57,153716852.79,5989631.27
12/14/2018,90%,84%,86%,79%,66%,59%,60%,#N/A,-5%,75%,#N/A,#N/A,291%,105%,136%,107%,87%,134%,144%,-31%,5%,-4%,92%,346%,80%,655%,19%,492522771.96,492891758.76,201484069.17,201969536.93,320709453.48,1599190904.27,#N/A,61653497.84,53353580.28,#N/A,#N/A,111717251.83,115754146.23,86059307.91,57582556.52,58163321.31,74483548.59,86622865.76,268901511.71,63860665.06,64623190.00,176029809.14,358286164.20,180686225.28,153964874.63,5989905.23
12/17/2018,122%,116%,120%,109%,231%,221%,201%,#N/A,220%,143%,#N/A,#N/A,195%,-107%,281%,288%,266%,690%,198%,-988%,3%,-7%,80%,330%,12%,593%,3151%,491270147.44,492225735.00,201543673.91,202242199.77,321434873.12,1628530614.40,#N/A,61686948.17,53372424.24,#N/A,#N/A,111770847.21,115723728.96,86118940.03,57623370.28,58201481.31,74610241.86,86665157.34,268247193.40,63861058.25,64622104.36,176029809.14,358576945.49,180691699.63,154189607.21,7036379.91
12/18/2018,139%,132%,164%,147%,268%,258%,280%,#N/A,182%,146%,#N/A,#N/A,550%,445%,573%,351%,329%,-155%,30%,94%,6%,-4%,76%,590%,337%,2261%,676%,487038630.60,487502734.14,202405046.55,202803713.36,322618050.31,1655572016.01,#N/A,61973413.61,53391638.50,#N/A,#N/A,111922300.81,115850543.12,86240501.08,57673214.36,58248621.11,74581789.94,86853686.51,268309512.87,63862054.46,64621539.98,176029809.14,359097987.39,180841621.38,155048050.86,7048096.28
12/19/2018,129%,123%,109%,99%,141%,132%,121%,#N/A,157%,127%,#N/A,#N/A,224%,-63%,477%,470%,446%,-399%,457%,145%,1%,-9%,127%,455%,93%,326%,1371%,451193841.42,451961473.19,198959350.60,199413146.13,322740391.28,1676927348.37,#N/A,62497300.79,53408327.17,#N/A,#N/A,111984037.13,115832640.05,86341792.98,57739899.13,58312648.52,74508630.71,86768946.18,268405487.40,63862174.25,64620179.72,176029809.14,359531432.35,180882878.65,155172606.45,7071884.75
12/20/2018,-96%,-102%,136%,123%,119%,111%,111%,#N/A,118%,78%,#N/A,#N/A,-806%,-1861%,239%,-2088%,-2086%,73%,280%,451%,-11448%,-11323%,120%,192%,146%,-129%,248%,448336759.09,448602783.80,199925894.96,200361702.93,325945287.75,1677139389.04,#N/A,62530668.60,53418616.81,#N/A,#N/A,111761742.50,115301839.44,86392518.59,57443012.98,58013102.14,74521966.97,86828732.59,268703844.94,62062273.40,62818800.19,176029809.14,359701066.58,180948020.76,155123409.43,7126201.21
12/21/2018,100%,94%,215%,192%,65%,59%,51%,#N/A,55%,53%,#N/A,#N/A,707%,796%,4051%,256%,235%,225%,-5%,-2448%,5%,-4%,84%,1107%,52%,5086%,3149%,448697304.63,449132539.17,197581694.31,198285846.10,327637765.89,1733384386.17,#N/A,62539173.94,53425607.04,#N/A,#N/A,111956371.69,115527800.75,87254113.26,57479236.39,58046678.20,74563205.69,86827678.21,267084143.91,62063052.68,62818139.96,176029809.14,360705003.60,180971015.26,157065729.58,7181446.27
12/24/2018,679%,672%,-114%,-96%,128%,121%,104%,#N/A,140%,105%,#N/A,#N/A,1152%,-12814%,161%,-313%,-329%,-394%,1191%,131%,14400%,14217%,86%,90%,17%,-7%,-7%,449447381.68,449926095.76,197526246.10,198075344.93,326009148.09,1730387061.40,#N/A,62560666.34,53439432.26,#N/A,#N/A,112273833.38,111883174.02,87288755.53,57434900.86,57999693.96,74490978.03,87082211.89,267170339.19,64263365.80,65017014.00,176029809.14,360784840.28,180978603.34,157062863.87,7181327.21
12/26/2018,106%,100%,84%,78%,103%,95%,102%,#N/A,129%,97%,#N/A,#N/A,142%,108%,1024%,113%,93%,57%,80%,126%,5%,-4%,75%,295%,-114%,473%,662%,457564507.16,459634106.56,197567293.42,198942182.55,334014889.93,1777105360.37,#N/A,62580470.78,53452161.43,#N/A,#N/A,112313073.48,111912808.84,87508918.58,57450830.49,58012977.00,74501361.51,87099339.39,267253286.77,64264193.81,65016354.34,176029809.14,361046534.25,180927602.62,155657605.43,7193030.22
12/27/2018,186%,179%,182%,163%,100%,92%,98%,#N/A,148%,120%,100%,100%,321%,45%,490%,538%,514%,326%,321%,126%,5%,-4%,114%,-4756%,94%,517%,624%,443774107.77,445835734.45,198255826.28,199546840.29,336470745.46,1805912932.21,#N/A,62603277.76,53467944.86,4300000.00,4300021.26,112401945.74,111925233.55,87614525.90,57526957.43,58086456.56,74561197.44,87168251.15,262636248.94,64265009.34,65015682.55,176029809.14,356818626.89,132958344.73,155855865.05,7204085.19
12/28/2018,119%,112%,127%,115%,172%,163%,140%,#N/A,202%,88%,16%,0%,166%,479%,-47%,257%,236%,2073%,144%,129%,10%,1%,14441%,5210%,-48%,378%,1077%,445603781.27,446271097.72,199317764.14,200052122.92,338866483.79,1832647359.62,#N/A,62634463.61,53479504.12,5300172.07,5400019.78,112447974.30,112057170.00,87604494.42,57563339.53,58120188.26,74942627.57,87199161.07,262719361.57,64266576.95,65015762.58,176029809.14,361574836.49,132942567.24,156001079.31,7223188.62
12/31/2018,119%,113%,122%,110%,109%,100%,94%,#N/A,125%,124%,110%,94%,85%,19%,143%,109%,89%,104%,103%,127%,5%,-5%,69%,-36%,-159%,-8%,-11%,445734499.97,446395335.40,199377429.54,199888069.50,338336516.83,1831720183.34,#N/A,62653731.03,53495874.12,5301611.21,5401268.14,112471493.14,112062544.77,87635243.13,57578748.13,58132944.87,74961732.51,87221283.74,262801348.30,64267343.97,65015042.00,176029809.14,361542916.06,132890452.62,155998010.34,7222992.85
1/2/2019,60%,54%,-13%,-22%,26%,20%,53%,#N/A,10%,635%,249%,223%,-143%,-1106%,497%,57%,38%,339%,690%,127%,-787%,-787%,871%,572%,270%,-361%,554%,445000643.72,445438394.12,199670927.36,199993284.08,344077968.93,1860052327.58,#N/A,62655261.72,53579473.57,5304865.38,5404229.22,112431921.72,111757536.27,87742564.04,57586761.60,58138346.47,75024399.98,87330991.37,262883391.13,63742781.80,63883223.21,176029809.14,362090718.25,132978662.37,155859550.78,7232850.17
1/3/2019,179%,173%,218%,209%,249%,237%,205%,#N/A,270%,-319%,69%,60%,933%,786%,1556%,750%,724%,417%,463%,127%,2%,-7%,332%,1266%,86%,4822%,2752%,460447200.52,460907854.34,200228306.16,200548001.85,347094133.08,1884061635.68,#N/A,62143961.16,53537399.44,5305761.42,5405033.35,112690121.75,111973920.46,88078738.76,57693048.86,58242021.61,75101543.73,87430456.65,262965460.11,63743116.32,63882106.70,176029809.14,363219058.92,133006764.41,157709793.22,7281852.44
1/4/2019,106%,100%,129%,119%,98%,90%,100%,#N/A,111%,154%,139%,124%,80%,-13%,368%,164%,145%,242%,257%,127%,4%,-6%,-113%,285%,14%,179%,824%,461767734.09,462088099.24,200392048.88,200707505.07,353513469.70,1902343359.89,#N/A,62310950.52,58321581.97,5307576.19,5406688.81,112712316.98,111970303.55,88158520.45,57716391.10,58262744.19,75146372.57,87485821.82,263047561.32,63743708.30,63881154.35,176029809.14,363473872.40,133011291.65,157779461.76,7296618.89
1/7/2019,83%,77%,85%,76%,43%,36%,44%,#N/A,51%,67%,143%,122%,249%,630%,478%,49%,30%,8%,-8%,126%,6%,-4%,-328%,390%,-24%,2310%,1150%,461261800.57,461790785.89,199184009.11,199698280.63,354379173.02,1931849678.06,#N/A,62293751.67,58331146.21,5309442.92,5408311.71,112781359.70,112144092.00,88262190.84,57723295.44,58266998.63,75147857.02,87484088.91,263129374.22,63744658.68,63880485.85,176029809.14,363822774.97,133003439.81,158676973.84,7317285.29
1/8/2019,136%,130%,154%,141%,167%,157%,154%,#N/A,172%,203%,143%,122%,243%,128%,598%,206%,185%,51%,49%,129%,5%,-5%,218%,246%,31%,257%,786%,460616385.04,461223451.53,200059675.75,200564928.82,355499406.64,1960540113.64,#N/A,62329694.63,58360300.84,5311309.67,5409934.61,112848938.59,112179334.04,88392144.63,57752530.88,58293584.08,75157324.86,87494625.70,263213182.13,63745448.44,63879656.64,176029809.14,364043220.79,133013723.16,158777295.71,7381437.12
1/9/2019,219%,213%,327%,291%,243%,232%,209%,#N/A,241%,251%,143%,122%,677%,608%,914%,425%,403%,518%,567%,129%,4%,-6%,671%,961%,85%,1850%,2224%,461615071.67,462200585.33,200390835.64,200884210.28,362119906.08,1983267003.23,#N/A,62416736.78,58396296.48,5313176.37,5411557.41,113036935.08,112347352.32,88591146.27,57812951.53,58351353.43,75253192.74,87616768.43,263296989.75,63746136.38,63878718.66,176029809.14,364946121.45,133041658.49,159500349.69,7421846.77
1/10/2019,84%,77%,10%,12%,132%,123%,142%,#N/A,199%,196%,143%,122%,-215%,-332%,-497%,-51%,-69%,95%,88%,133%,5%,-6%,-112%,-479%,-3%,-2213%,-3497%,465210591.89,465821645.29,200395542.61,200916536.33,365725012.21,2008388726.08,#N/A,62228410.65,58424544.46,5315043.75,5413180.83,112977152.18,112255418.60,88482736.41,57805736.18,58341484.52,75270805.39,87635699.41,263382907.32,63746928.06,63877851.18,176029809.14,364515727.76,133040613.97,158631207.03,7357939.88
1/11/2019,112%,106%,119%,108%,125%,116%,100%,#N/A,101%,51%,160%,136%,-1%,48%,-325%,163%,143%,98%,72%,270%,7%,-3%,230%,20%,14%,36%,2434%,463189336.33,463783076.08,200624389.40,201136444.34,366851493.11,2037603724.36,#N/A,62243933.77,58431869.91,5317140.15,5414987.23,112976902.38,112268782.69,88411968.81,57828931.44,58362026.51,75288903.37,87651165.93,263558130.58,63748044.57,63877341.29,176029809.14,364533866.53,133045156.98,158730081.28,7402033.26
1/14/2019,115%,109%,120%,109%,97%,89%,106%,#N/A,104%,125%,178%,150%,263%,-3%,410%,163%,143%,-1994%,45%,208%,9%,-2%,573%,532%,38%,611%,802%,462570033.24,463117386.38,200913879.14,201421583.81,368621106.12,2091022018.30,#N/A,61889813.98,58449805.78,5319471.08,5416981.41,113049944.52,112268049.67,88501305.91,57852068.77,58382509.61,74920244.94,87658605.62,263693380.43,63749400.74,63877071.23,176029809.14,365011580.97,133057644.00,158066504.45,7416655.67
1/15/2019,12%,6%,90%,83%,72%,64%,23%,#N/A,92%,79%,254%,209%,205%,494%,254%,145%,125%,28%,49%,196%,6%,-4%,-75%,252%,30%,945%,730%,462283934.45,462794578.99,201458275.19,201942285.93,369583204.78,2094073256.17,#N/A,61981446.86,58461134.61,5322793.63,5419768.57,113106958.54,112404731.63,88556593.65,57872731.77,58400517.55,74925343.39,87669222.11,263820408.96,63750413.74,63876457.45,176029809.14,365278786.31,133067557.82,158484079.87,7429976.58
1/16/2019,222%,216%,175%,157%,126%,117%,110%,#N/A,149%,162%,143%,122%,463%,388%,534%,255%,234%,176%,166%,167%,6%,-5%,90%,644%,26%,1944%,1069%,463637142.71,464127965.23,201545071.26,202090464.75,371455987.82,2105701996.21,#N/A,62055696.00,58484481.13,5324663.61,5421394.02,113235939.86,112512028.07,88672994.87,57909019.40,58434149.42,74957832.18,87705027.33,263928985.78,63751322.22,63875739.78,176029809.14,365858142.73,133076139.34,159472438.01,11449528.52
1/17/2019,117%,111%,133%,120%,101%,93%,93%,#N/A,80%,111%,173%,146%,147%,195%,704%,100%,81%,139%,158%,168%,6%,-5%,-1015%,200%,54%,192%,117%,460870831.25,461438656.86,201611079.93,202183245.80,371810856.99,2062853569.59,#N/A,62131902.64,58500448.69,5326937.69,5423342.63,113276974.13,112566046.89,88826693.48,57923293.66,58445766.46,74983462.34,87739159.16,264037939.65,63752230.06,63875021.48,176029809.14,411538250.79,133093768.53,159547895.48,11452820.63
1/18/2019,79%,73%,95%,87%,64%,57%,-33%,#N/A,43%,80%,158%,134%,-16%,-150%,736%,74%,55%,106%,121%,168%,6%,-5%,18%,2%,48%,-27%,-689%,460410190.42,461036947.60,184308263.35,184819542.35,373138694.08,2058574287.03,#N/A,62158434.42,58511966.36,5329008.29,5425128.55,113272609.71,112524414.95,88987603.67,57933903.95,58453719.06,75002977.25,87765331.55,264146943.66,63753138.26,63874303.38,176029809.14,411540177.45,133109573.21,159537325.65,11433389.32
1/21/2019,78%,72%,99%,91%,77%,69%,70%,#N/A,114%,78%,158%,134%,577%,1076%,997%,374%,353%,75%,68%,171%,7%,-4%,18%,950%,18%,3454%,2076%,460048107.01,460676834.98,184563155.42,185067111.51,372837153.42,2056963308.21,#N/A,62175821.70,58523142.77,5331081.13,5426916.34,113433472.18,112822429.73,89206077.59,57987311.68,58504468.70,75016782.26,87780014.90,264258472.95,62704201.01,61932474.37,176029809.14,412503009.38,133115591.22,160893835.38,11491818.00
1/22/2019,156%,150%,157%,141%,107%,99%,99%,#N/A,104%,70%,163%,138%,299%,519%,222%,148%,161%,199%,201%,172%,6%,-4%,79%,588%,27%,1265%,42%,459394419.44,460028217.46,184734527.60,185228487.04,374194861.65,2057990222.00,#N/A,62191734.70,58533195.57,5333225.09,5428760.97,113516992.24,112966566.94,89254803.89,58008512.24,58527650.05,75053538.35,87823376.54,253570458.67,62705111.51,61931803.46,176029809.14,413100131.98,133124425.51,161394765.74,11493010.55
1/23/2019,101%,95%,119%,108%,98%,90%,101%,#N/A,128%,150%,163%,138%,37%,-137%,-302%,63%,34%,284%,269%,183%,4%,-6%,94%,172%,1371%,-498%,298%,459758200.19,460182194.75,184858554.07,185273283.32,379279140.48,2058878770.65,#N/A,62261371.54,58554744.68,5335370.08,5430606.49,113527423.79,112928364.48,89188392.19,58017512.46,58532527.84,75105955.45,87881641.92,253684582.26,62705787.48,61930888.60,176029809.14,413274651.76,133573834.96,161196967.28,11652533.54
1/24/2019,103%,97%,108%,98%,175%,165%,156%,#N/A,200%,132%,161%,136%,147%,-48%,260%,56%,53%,-16%,-23%,169%,4%,-6%,71%,-66%,29%,-509%,-381%,459874673.99,460361727.98,184907657.68,185284749.85,380225552.44,2050992247.61,#N/A,62334976.53,58573753.78,5337484.58,5432427.61,113568593.46,112914980.44,89245442.09,58025475.73,58540152.34,75103059.80,87876569.53,253790220.25,62706463.44,61929973.87,176029809.14,413207111.71,133583393.90,160994897.32,11641599.26
1/25/2019,112%,106%,124%,112%,104%,96%,96%,#N/A,121%,120%,163%,138%,94%,22%,123%,81%,78%,120%,119%,177%,5%,-6%,78%,97%,45%,-6%,2%,460001299.03,460494779.17,184464080.48,184922777.34,380912677.65,2050362820.31,#N/A,61704684.35,58591058.52,5339627.14,5434271.18,113594890.56,112921009.47,89272399.01,58037023.46,58551361.16,75125237.52,87902212.20,253900935.76,62707175.05,61929094.74,176029809.14,413305635.28,133598212.42,160992321.93,11641651.55
1/28/2019,124%,118%,140%,126%,152%,143%,141%,#N/A,175%,149%,163%,138%,4%,-328%,56%,15%,13%,68%,51%,177%,6%,-4%,72%,-132%,53%,-1447%,-859%,461841576.94,462320604.20,183897691.55,184364106.44,380785902.13,2051101594.29,#N/A,61731345.65,58612538.78,5341770.73,5436115.60,113595947.69,112829807.54,89284813.79,58039228.10,58553227.14,75137882.36,87913300.39,254011701.01,62708116.02,61928445.21,176029809.14,413327239.35,133615495.50,160418733.41,11617026.60
1/29/2019,123%,117%,137%,124%,139%,129%,116%,#N/A,156%,131%,163%,138%,505%,613%,132%,215%,210%,370%,341%,177%,5%,-6%,97%,895%,63%,2744%,1829%,464561378.96,464934457.20,184179725.78,184573754.10,380640122.34,2048640750.37,#N/A,62275080.33,58631484.14,5343915.14,5437960.72,113737177.67,112999997.33,89313728.78,58069903.97,58583564.25,75206412.88,87987033.87,254122522.36,62708828.59,61927567.13,176029809.14,414237526.15,133636421.83,161502345.73,11669351.89
1/30/2019,-24%,-30%,-53%,-42%,25%,18%,33%,#N/A,-6%,56%,163%,138%,-410%,-153%,-391%,-278%,-278%,22%,13%,177%,5%,-6%,52%,-211%,-8%,-880%,-542%,463653933.71,464028939.54,184725575.78,185132253.42,380628963.48,2048568389.49,#N/A,62274093.58,58639614.99,5346060.30,5439806.42,113622311.90,112957352.27,89227753.51,58030171.51,58543492.74,75210403.03,87989899.11,254233393.27,62709541.56,61926689.50,176029809.14,414022250.02,133633740.52,161152480.22,12004428.23
1/31/2019,301%,295%,384%,339%,252%,240%,212%,#N/A,329%,186%,163%,138%,679%,133%,828%,411%,405%,610%,553%,177%,5%,-6%,76%,657%,87%,934%,598%,463568025.97,463936506.47,185075295.09,185466253.50,379647136.11,2046451850.67,#N/A,62324565.18,58666418.45,5348206.16,5441652.66,113812218.36,112994371.12,89409668.38,58088931.57,58601914.12,75323441.46,88109728.38,254344316.42,62710254.95,61925812.17,176029809.14,414812381.16,133662351.39,161522968.96,13322238.01
2/1/2019,-4%,-10%,-33%,-23%,9%,3%,39%,#N/A,-47%,138%,415%,336%,-196%,-143%,559%,-244%,-244%,422%,389%,177%,-72%,-83%,-4122%,435%,-5117%,432%,272%,463413703.00,463770498.25,185840475.45,186244194.62,383163140.62,2045546545.60,#N/A,62347350.63,58686302.38,8353667.41,8446151.25,113757166.96,112954521.52,89532704.68,58054014.47,58566657.21,75401692.28,88202645.17,254455265.34,62699165.77,61913132.03,176029809.14,415256381.25,131978483.28,161694873.63,13331144.30
2/4/2019,26%,20%,41%,40%,43%,36%,42%,#N/A,-51%,-7%,110%,97%,6%,165%,-602%,86%,83%,-19%,-3%,177%,6%,-4%,77%,16%,36%,-47%,87%,461743444.70,462103095.97,184099221.58,184519773.16,382807668.17,2043869192.73,#N/A,62314437.82,58685318.32,8355939.11,8448160.23,113758778.32,113000465.53,89399898.47,58066302.22,58578605.44,75398195.57,88201832.17,254566046.29,62700108.52,61912484.06,176029809.14,415402409.50,131990060.43,161676119.36,13334008.58
2/5/2019,107%,101%,119%,108%,113%,104%,99%,#N/A,114%,103%,155%,132%,569%,816%,91%,286%,281%,2%,3%,178%,4%,-7%,77%,530%,31%,2770%,80%,462064919.61,462425106.47,184623234.30,184988464.55,383273752.39,2043764484.47,#N/A,62331937.46,58700240.47,8359133.30,8450907.19,113918091.31,113227378.84,89419974.63,58107186.86,58619079.85,75398566.56,88202516.51,254677320.12,62700730.73,61911361.43,176029809.14,415944690.54,132000314.50,162778798.24,13416648.77
2/6/2019,65%,59%,25%,26%,110%,101%,114%,#N/A,120%,133%,247%,204%,145%,-94%,-633%,-118%,-119%,-15%,1%,176%,5%,-6%,77%,-7%,24%,63%,-398%,459208585.34,459714256.95,184634418.75,185131604.01,385615020.43,2043902984.11,#N/A,62360341.99,58719486.33,8364206.69,8455157.46,113958693.62,113201230.06,89280692.46,58090360.14,58601913.40,75395859.62,88202760.37,254787908.74,62701444.87,61910484.86,176029809.14,415943091.95,132008179.19,162804176.83,13503506.89
2/7/2019,250%,244%,373%,329%,295%,282%,266%,#N/A,420%,341%,172%,145%,46%,-845%,84%,-101%,-102%,-67%,-49%,180%,5%,-6%,55%,-736%,29%,-3072%,1847%,459641311.76,460121217.37,185003770.05,185482360.11,385284619.87,2046062567.09,#N/A,64424753.16,58768832.65,8367748.23,8458182.39,113971566.78,112965644.24,89299086.92,58075974.12,58587187.65,75383360.56,88192176.75,254900654.39,62702159.47,61909608.92,176029809.14,415189194.68,132017643.38,161572785.79,14564905.78
2/8/2019,-1%,-7%,-25%,-17%,29%,22%,26%,#N/A,-24%,-64%,2215%,1762%,-63%,12%,58%,76%,73%,-327%,-317%,7%,4%,-7%,78%,-436%,17%,21%,133%,458999913.79,459496396.21,184092315.88,184583407.84,385484182.27,2043558342.35,#N/A,64420878.37,58759564.06,8413376.79,8494876.06,113953917.96,112969103.03,89311858.84,58086821.80,58597695.64,75322685.75,88123255.53,254904929.20,62702718.35,61908569.65,176029809.14,414743232.70,132023164.28,161581050.10,14639683.42
2/11/2019,35%,29%,-35%,-27%,52%,44%,-53%,#N/A,107%,80%,69%,64%,-249%,-456%,233%,-7%,-10%,-3814%,-4773%,171%,6%,-4%,78%,-304%,67%,-1493%,476%,459039428.82,459334122.68,184556230.02,185056914.81,384788867.26,2040787734.58,#N/A,64437787.93,58771099.34,8414812.62,8496214.57,113884008.21,112842349.39,89363148.33,58085774.59,58596308.64,74618753.90,87087635.88,255012277.50,62703693.08,61907946.08,176029809.14,414433230.72,132045158.52,160987227.26,14656837.93
2/12/2019,84%,78%,104%,95%,86%,78%,148%,#N/A,78%,59%,141%,121%,105%,153%,546%,99%,96%,395%,370%,171%,5%,-5%,78%,407%,65%,245%,174%,459484613.18,459897372.72,185123432.51,185608491.47,384882712.61,2034768625.41,#N/A,64450097.36,58779700.79,8417732.48,8498740.53,113913328.56,112884727.98,89483280.68,58100002.26,58610196.61,74691324.85,87166921.62,255119563.12,62704536.13,61907190.91,176029809.14,414848815.40,132066393.98,161084219.48,14888664.49
2/13/2019,97%,91%,88%,81%,89%,81%,76%,#N/A,70%,51%,52%,50%,43%,5%,90%,104%,100%,386%,360%,171%,5%,-5%,78%,282%,69%,-68%,364%,457094290.30,457897771.07,185663704.85,186141456.70,384819407.86,2033791583.31,#N/A,64461156.22,58787033.18,8418804.52,8499788.32,113925492.82,112886217.53,89503168.03,58114819.04,58624673.76,74762273.79,87244112.05,255227015.94,62705331.30,61906387.87,176029809.14,415137136.73,132088907.69,161057385.09,14901997.43
2/14/2019,97%,91%,86%,79%,72%,64%,71%,#N/A,26%,51%,113%,175%,107%,-148%,609%,75%,72%,369%,352%,111%,5%,-5%,78%,297%,-216%,-115%,722%,458103729.96,458549831.86,185872950.97,186342641.18,385839786.68,2032951279.43,#N/A,64611736.02,58794447.46,8421137.46,8503455.32,113955414.75,112845014.28,89637362.03,58125540.26,58635055.18,74830290.87,87319751.44,255296965.10,62706126.97,61905585.43,176029809.14,415440904.60,132018656.83,161011964.22,15128478.74
2/15/2019,114%,108%,94%,87%,188%,178%,154%,#N/A,258%,131%,124%,178%,295%,-75%,-9%,-77%,-78%,529%,651%,215%,-886%,-908%,-186%,784%,-359%,1322%,1054%,459662144.19,459760664.24,185756158.79,185890975.27,385889785.32,2033667914.66,#N/A,63652718.35,58813402.24,8423702.18,8507175.02,114038309.52,112824181.13,89635482.42,58114586.82,58623761.97,74927736.59,87459634.92,255432073.77,62569293.98,61767154.31,176029809.14,416242537.60,131902093.07,161535941.13,15667747.56
